neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
1.125,64,6,0.00000001,0,0.8,34124.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,1,35878.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.2,20089.6,28710.4,29382.4,23616,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.4,29542.4,37420.8,39180.8,31417.6,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.6,33068.8,inf,inf,34937.6,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.8,35500.8,inf,inf,37132.8,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,1,36704,inf,inf,38547.2,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.2,17145.6,inf,inf,21990.4,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.4,27897.6,inf,inf,37651.2,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.6,31763.2,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.8,34124.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,1,35878.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.2,20089.6,28710.4,29382.4,23616,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.4,29542.4,37420.8,39180.8,31417.6,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.6,33068.8,inf,inf,34937.6,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.8,35500.8,inf,inf,37132.8,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,1,36704,inf,inf,38547.2,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.2,21184,inf,inf,25817.6,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.4,29638.4,inf,inf,38950.4,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.6,33132.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.8,34976,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,1,36428.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.2,23680,31526.4,31884.8,25753.6,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.4,30918.4,40332.8,39622.4,32633.6,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.6,34009.6,inf,inf,35648,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.8,36057.6,inf,inf,37491.2,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,1,37459.2,inf,inf,39161.6,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.2,21184,inf,inf,25817.6,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.4,29638.4,inf,inf,38950.4,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.6,33132.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.8,34976,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,1,36428.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.2,23680,31526.4,31884.8,25753.6,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.4,30918.4,40332.8,39622.4,32633.6,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.6,34009.6,inf,inf,35648,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.8,36057.6,inf,inf,37491.2,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,1,37459.2,inf,inf,39161.6,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.2,21184,inf,inf,25817.6,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.4,29638.4,inf,inf,38950.4,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.6,33132.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.8,34976,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,1,36428.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.2,23680,31526.4,31884.8,25753.6,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.4,30918.4,40332.8,39622.4,32633.6,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.6,34009.6,inf,inf,35648,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.8,36057.6,inf,inf,37491.2,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,1,37459.2,inf,inf,39161.6,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.2,21184,inf,inf,25817.6,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.4,29638.4,inf,inf,38950.4,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.6,33132.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.8,34976,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0,1,36428.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0.2,0.2,23680,31526.4,31884.8,25753.6,inf,inf,inf,inf
1.5,64,8,0.00000001,0.2,0.4,30918.4,40332.8,39622.4,32633.6,inf,inf,inf,inf
1.5,64,8,0.00000001,0.2,0.6,34009.6,inf,inf,35648,inf,inf,inf,inf
1.5,64,8,0.00000001,0.2,0.8,36057.6,inf,inf,37491.2,inf,inf,inf,inf
1.5,64,8,0.00000001,0.2,1,37459.2,inf,inf,39161.6,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
